COUNTRY,GID_0,NAME_1,GID_1,NAME_2,GID_2,NAME_3,GID_3,TYPE_3,mean_p0,sd_p0,cv_p0
Benin,BEN,Atakora,BEN.2_1,Matéri,BEN.2.5_1,Tchanhoun-Cossi,BEN.2.5.6_1,Arrondissement,.66666669,.47141397,.70712095
Benin,BEN,Borgou,BEN.4_1,Tchaourou,BEN.4.8_1,Tchaorou,BEN.4.8.6_1,Arrondissement,.32753015,.46932089,1.432909
Benin,BEN,Borgou,BEN.4_1,Tchaourou,BEN.4.8_1,Tchatchou,BEN.4.8.7_1,Arrondissement,.61111879,.48750001,.79771727
Benin,BEN,Collines,BEN.5_1,Savalou,BEN.5.5_1,Tchetti,BEN.5.5.14_1,Arrondissement,0,0,
Benin,BEN,Kouffo,BEN.7_1,Klouékanmè,BEN.7.4_1,Tchikpé,BEN.7.4.8_1,Arrondissement,.46875,.49904278,1.0646245
Benin,BEN,Collines,BEN.5_1,Glazoué,BEN.5.3_1,Thio,BEN.5.3.9_1,Arrondissement,.16129032,.36781093,2.2804279
Benin,BEN,Atakora,BEN.2_1,Péhunco,BEN.2.7_1,Tobré,BEN.2.7.3_1,Arrondissement,.65052658,.47680774,.73295659
Benin,BEN,Atlantique,BEN.3_1,Toffo,BEN.3.6_1,Toffo,BEN.3.6.10_1,Arrondissement,.47821799,.49953982,1.0445861
Benin,BEN,Atlantique,BEN.3_1,Abomey-Calavi,BEN.3.1_1,Togba,BEN.3.1.8_1,Arrondissement,.049531773,.21697667,4.3805552
Benin,BEN,Ouémé,BEN.10_1,Sèmè-Kpodji,BEN.10.9_1,Tohouè,BEN.10.9.6_1,Arrondissement,.22614029,.4183377,1.8499035
Benin,BEN,Atlantique,BEN.3_1,Kpomassè,BEN.3.3_1,TokpaDomé,BEN.3.3.9_1,Arrondissement,.52969456,.49912837,.94229472
Benin,BEN,Atlantique,BEN.3_1,Tori-Bossito,BEN.3.7_1,Tori-Kada,BEN.3.7.6_1,Arrondissement,.47368422,.49931955,1.054119
Benin,BEN,Kouffo,BEN.7_1,Dogbo,BEN.9.6_1,Tota,BEN.9.6.6_1,Arrondissement,.68108797,.466059,.68428606
Benin,BEN,Atakora,BEN.2_1,Toucountouna,BEN.2.9_1,Toucoutouna,BEN.2.9.3_1,Arrondissement,0,0,
Benin,BEN,Collines,BEN.5_1,Ouèssè,BEN.5.4_1,Toui,BEN.5.4.9_1,Arrondissement,.13798892,.34489802,2.4994617
Benin,BEN,Alibori,BEN.1_1,Malanville,BEN.1.5_1,Toumbouctou,BEN.1.5.5_1,Arrondissement,.39130434,.48805216,1.2472445
Benin,BEN,Alibori,BEN.1_1,Banikoara,BEN.1.1_1,Toura,BEN.1.1.10_1,Arrondissement,.61250001,.48718679,.795407
Benin,BEN,Kouffo,BEN.7_1,Toviklin,BEN.7.6_1,Toviklin,BEN.7.6.7_1,Arrondissement,.45203906,.49770397,1.1010199
Benin,BEN,Plateau,BEN.11_1,Pobè,BEN.11.4_1,Towé,BEN.11.4.5_1,Arrondissement,.53606075,.49871546,.93033385
Benin,BEN,Collines,BEN.5_1,Dassa-Zoumè,BEN.5.2_1,Tré,BEN.5.2.10_1,Arrondissement,.13839023,.3453218,2.495276
Benin,BEN,Ouémé,BEN.10_1,Akpro-Missérété,BEN.10.4_1,Vakon,BEN.10.4.4_1,Arrondissement,.065869667,.24805635,3.7658663
Benin,BEN,Atlantique,BEN.3_1,Sô-Ava,BEN.3.5_1,Vekky,BEN.3.5.7_1,Arrondissement,.3508772,.47725627,1.3601804
Benin,BEN,Zou,BEN.12_1,Abomey,BEN.12.1_1,Vidolè,BEN.12.1.6_1,Arrondissement,.38461539,.48651049,1.2649273
Benin,BEN,Mono,BEN.9_1,Bopa,BEN.9.2_1,Yégodoé,BEN.9.2.7_1,Arrondissement,.70207137,.45735821,.65144122
Benin,BEN,Plateau,BEN.11_1,Sakété,BEN.11.5_1,Yoko,BEN.11.5.6_1,Arrondissement,0,0,
Benin,BEN,Collines,BEN.5_1,Glazoué,BEN.5.3_1,Zaffé,BEN.5.3.10_1,Arrondissement,.50704223,.49996331,.9860388
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Za-Kpota,BEN.12.7.6_1,Arrondissement,.51724136,.49970987,.96610582
Benin,BEN,Kouffo,BEN.7_1,Lalo,BEN.7.5_1,Zalli,BEN.7.5.11_1,Arrondissement,.5435459,.49810821,.91640502
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Za-Tanta,BEN.12.7.7_1,Arrondissement,.37777779,.48483747,1.2833933
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Zè,BEN.3.8.11_1,Arrondissement,0,0,
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Zèko,BEN.12.7.8_1,Arrondissement,.75,.43302029,.57736039
Benin,BEN,Atlantique,BEN.3_1,Abomey-Calavi,BEN.3.1_1,Zinvié,BEN.3.1.9_1,Arrondissement,.45901638,.49833032,1.0856482
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Zogba,BEN.12.4.8_1,Arrondissement,.15217391,.35919985,2.3604562
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Zogbodomey,BEN.12.9.10_1,Arrondissement,.36363637,.48105532,1.3229021
Benin,BEN,Ouémé,BEN.10_1,Aguégués,BEN.10.3_1,Zoungamè,BEN.10.3.3_1,Arrondissement,.57575756,.49423903,.85841519
Benin,BEN,Ouémé,BEN.10_1,Akpro-Missérété,BEN.10.4_1,Zoungbomè,BEN.10.4.5_1,Arrondissement,0,0,
Benin,BEN,Mono,BEN.9_1,Houéyogbé,BEN.9.5_1,Zoungbonou,BEN.9.5.6_1,Arrondissement,.46652672,.49890739,1.0694079
Benin,BEN,Ouémé,BEN.10_1,Dangbo,BEN.10.7_1,Zounguè,BEN.10.7.7_1,Arrondissement,.25,.43302453,1.7320981
Benin,BEN,Zou,BEN.12_1,Abomey,BEN.12.1_1,Zounzounmè,BEN.12.1.7_1,Arrondissement,.14923728,.35632876,2.387666
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Adanhondjigon,BEN.12.2.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Adingningon,BEN.12.2.2_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjarra,BEN.10.1_1,AdjarraII,BEN.10.1.2_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjohoun,BEN.10.2_1,Adjohoun,BEN.10.2.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Adogbé,BEN.12.4.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Agbangnizoun,BEN.12.2.3_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Agbanou,BEN.3.2.1_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Kpomassè,BEN.3.3_1,Agbanto,BEN.3.3.2_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Agondji,BEN.12.5.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zagnanado,BEN.12.8_1,Agonlin-Hou?gbo,BEN.12.8.1_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Bantè,BEN.5.1_1,Agoua,BEN.5.1.1_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Toffo,BEN.3.6_1,Agué,BEN.3.6.1_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Lalo,BEN.7.5_1,Ahodjinnako,BEN.7.5.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Sô-Ava,BEN.3.5_1,Ahomey-Lokpo,BEN.3.5.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Akiza,BEN.12.9.1_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Dassa-Zoumè,BEN.5.2_1,Akofodjoulè,BEN.5.2.1_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjohoun,BEN.10.2_1,Akpadanou,BEN.10.2.2_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Tchaourou,BEN.4.8_1,Alafiarou,BEN.4.8.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Assalin,BEN.12.7.2_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Bonou,BEN.10.6_1,Atchonsa,BEN.10.6.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Avakpa,BEN.3.2.5_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Tori-Bossito,BEN.3.7_1,Avamè,BEN.3.7.1_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Toviklin,BEN.7.6_1,Avédjin,BEN.7.6.2_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Bohicon,BEN.12.3_1,Avogbanna,BEN.12.3.2_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Klouékanmè,BEN.7.4_1,Aya-Hohoué,BEN.7.4.3_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Tori-Bossito,BEN.3.7_1,Azohouè-Aliho,BEN.3.7.2_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Lalo,BEN.7.5_1,Banigbé,BEN.7.5.4_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Karimama,BEN.1.4_1,Bogo-Bogo,BEN.1.4.2_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,CanaI,BEN.12.9.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,CanaII,BEN.12.9.4_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Kouandé,BEN.2.4_1,Chabi-Couma,BEN.2.4.2_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Tanguiéta,BEN.2.8_1,Cotiakou,BEN.2.8.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Dan,BEN.12.5.3_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Dawé,BEN.3.8.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Kpomassè,BEN.3.3_1,Dedomè,BEN.3.3.4_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjohoun,BEN.10.2_1,Dèmè,BEN.10.2.5_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Abomey,BEN.12.1_1,Dètohou,BEN.12.1.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Toffo,BEN.3.6_1,Djanglanmè,BEN.3.6.4_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Ouidah,BEN.3.4_1,Djégbadji,BEN.3.4.6_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Ouèssè,BEN.5.4_1,Djègbè,BEN.5.4.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Djigbé,BEN.3.8.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Dohouimè,BEN.12.5.5_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Domè,BEN.12.9.5_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zagnanado,BEN.12.8_1,Don-Tan,BEN.12.8.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zagnanado,BEN.12.8_1,Dovi-centre,BEN.12.8.4_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Sinendé,BEN.4.7_1,Fô-Bourè,BEN.4.7.1_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,N'Dali,BEN.4.3_1,Gbégourou,BEN.4.3.2_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Péhunco,BEN.2.7_1,Gnémasson,BEN.2.7.1_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Bohicon,BEN.12.3_1,Gnidjazoun,BEN.12.3.5_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Nikki,BEN.4.4_1,Gnonkourakali,BEN.4.4.2_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Savalou,BEN.5.5_1,Gobada,BEN.5.5.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Gobè,BEN.12.5.6_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Tchaourou,BEN.4.8_1,Goro,BEN.4.8.3_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Gogounou,BEN.1.2_1,Gounarou,BEN.1.2.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Gounli,BEN.12.4.2_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Hinvi,BEN.3.2.7_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Klouékanmè,BEN.7.4_1,Hondji,BEN.7.4.5_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Dogbo,BEN.9.6_1,Honton,BEN.9.6.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Houéko,BEN.12.4.3_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Bonou,BEN.10.6_1,Houinviguè,BEN.10.6.5_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Ouidah,BEN.3.4_1,ArrondissementI,BEN.3.4.1_1,Arrondissement,,,
Benin,BEN,Plateau,BEN.11_1,Pobè,BEN.11.4_1,Igana,BEN.11.4.2_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Karimama,BEN.1.4_1,Karimama,BEN.1.4.3_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Kandi,BEN.1.3_1,Kassakou,BEN.1.3.7_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Dassa-Zoumè,BEN.5.2_1,Kèrè,BEN.5.2.5_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Dangbo,BEN.10.7_1,Késsounou,BEN.10.7.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Kinta,BEN.12.2.4_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Kérou,BEN.2.3_1,Koabagou,BEN.2.3.4_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjohoun,BEN.10.2_1,Kodè,BEN.10.2.7_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Banikoara,BEN.1.1_1,Kokey,BEN.1.1.5_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Djakotomey,BEN.7.2_1,Kokohoué,BEN.7.2.8_1,Arrondissement,,,
Benin,BEN,Donga,BEN.6_1,Ouaké,BEN.6.4_1,Kondé,BEN.6.4.2_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Boukoumbé,BEN.2.1_1,Korontière,BEN.2.1.3_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Natitingou,BEN.2.6_1,Kotopounga,BEN.2.6.1_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Toucountouna,BEN.2.9_1,Kouarfa,BEN.2.9.1_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Koundokpoè,BEN.3.8.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Kpakpamè,BEN.12.7.3_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Glazoué,BEN.5.3_1,Kpakpaza,BEN.5.3.5_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Pèrèrè,BEN.4.6_1,Kpané,BEN.4.6.3_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Abomey-Calavi,BEN.3.1_1,Kpanroun,BEN.3.1.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Kpokissa,BEN.12.9.7_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Toffo,BEN.3.6_1,Kpomé,BEN.3.6.7_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Lainta-Cogbè,BEN.12.4.5_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Dassa-Zoumè,BEN.5.2_1,Lèma,BEN.5.2.7_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Savalou,BEN.5.5_1,Lèma,BEN.5.5.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Lissazounmè,BEN.12.2.5_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Lonagame,BEN.3.2.9_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Bantè,BEN.5.1_1,Lougba,BEN.5.1.8_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Ségbana,BEN.1.6_1,Lougou,BEN.1.6.3_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Boukoumbé,BEN.2.1_1,Manta,BEN.2.1.5_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Savalou,BEN.5.5_1,Monkpa,BEN.5.5.8_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Monsourou,BEN.12.5.7_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Naogon,BEN.12.4.6_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Savè,BEN.5.6_1,Okpara,BEN.5.6.6_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Ouidah,BEN.3.4_1,Ouakpé-Daho,BEN.3.4.8_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Glazoué,BEN.5.3_1,Ouèdèmè,BEN.5.3.7_1,Arrondissement,,,
Benin,BEN,Collines,BEN.5_1,Savalou,BEN.5.5_1,Ouèssè,BEN.5.5.10_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Ouinhi,BEN.12.6_1,Ouinhi,BEN.12.6.2_1,Arrondissement,,,
Benin,BEN,Mono,BEN.9_1,Comè,BEN.9.3_1,Oumako,BEN.9.3.5_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Ouinhi,BEN.12.6_1,Oungbègamè,BEN.12.6.3_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Outo,BEN.12.5.10_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Za-Kpota,BEN.12.7_1,Passagon,BEN.12.7.5_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Pèrèrè,BEN.4.6_1,Pébié,BEN.4.6.4_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Pèrèrè,BEN.4.6_1,Pèrèrè,BEN.4.6.5_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Avrankou,BEN.10.5_1,Sado,BEN.10.5.7_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Sahé,BEN.12.2.6_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Toffo,BEN.3.6_1,Sè,BEN.3.6.8_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Sèdjè-Houégoudo,BEN.3.8.8_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Kpomassè,BEN.3.3_1,Ségbeya,BEN.3.3.7_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Kpomassè,BEN.3.3_1,Ségbohoué,BEN.3.3.8_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Abomey,BEN.12.1_1,Sèhoun,BEN.12.1.5_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Nikki,BEN.4.4_1,Sérékalé,BEN.4.4.5_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Setto,BEN.12.5.11_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Sô-Ava,BEN.3.5_1,Sô-Ava,BEN.3.5.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Covè,BEN.12.4_1,Soli,BEN.12.4.7_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Banikoara,BEN.1.1_1,Soroko,BEN.1.1.9_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Tanvé,BEN.12.2.9_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Tanwé-Hessou,BEN.12.9.9_1,Arrondissement,,,
Benin,BEN,Borgou,BEN.4_1,Nikki,BEN.4.4_1,Tasso,BEN.4.4.7_1,Arrondissement,,,
Benin,BEN,Donga,BEN.6_1,Ouaké,BEN.6.4_1,Tchalinga,BEN.6.4.6_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Lalo,BEN.7.5_1,Tchito,BEN.7.5.9_1,Arrondissement,,,
Benin,BEN,Atakora,BEN.2_1,Boukoumbé,BEN.2.1_1,Tchoumi-Tchoumi,BEN.2.1.8_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Adjohoun,BEN.10.2_1,Togbota,BEN.10.2.8_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Togoudo,BEN.3.2.11_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Lalo,BEN.7.5_1,Tohou,BEN.7.5.10_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Allada,BEN.3.2_1,Tokpa-ava,BEN.3.2.12_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Tori-Bossito,BEN.3.7_1,Tori-Gare,BEN.3.7.5_1,Arrondissement,,,
Benin,BEN,Kouffo,BEN.7_1,Dogbo,BEN.9.6_1,Totchangni,BEN.9.6.7_1,Arrondissement,,,
Benin,BEN,Ouémé,BEN.10_1,Porto-Novo,BEN.10.8_1,ArrondisementV,BEN.10.8.5_1,Arrondissement,,,
Benin,BEN,Atlantique,BEN.3_1,Zè,BEN.3.8_1,Yokpo,BEN.3.8.10_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zagnanado,BEN.12.8_1,Zagnanado,BEN.12.8.6_1,Arrondissement,,,
Benin,BEN,Alibori,BEN.1_1,Gogounou,BEN.1.2_1,Zougou-Pantrossi,BEN.1.2.6_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Djidja,BEN.12.5_1,Zoukou,BEN.12.5.12_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Zogbodomey,BEN.12.9_1,Zoukou,BEN.12.9.11_1,Arrondissement,,,
Benin,BEN,Zou,BEN.12_1,Agbangnizoun,BEN.12.2_1,Zoungoudo,BEN.12.2.10_1,Arrondissement,,,
